######## Translation table for ROC # 14
######## Mon Jun  9 17:51:34 EDT 1997
######## By uid=1990(serov) gid=146(clas)
######## Version # 1
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
EC  	4	2	11	1	540	0	14	10	1881	14
EC  	4	2	12	1	540	0	14	10	1881	15
EC  	4	2	13	1	540	0	14	10	1881	16
EC  	4	2	14	1	540	0	14	10	1881	17
EC  	4	2	15	1	540	0	14	10	1881	18
EC  	4	2	16	1	540	0	14	10	1881	19
EC  	4	2	17	1	540	0	14	10	1881	20
EC  	4	2	18	1	540	0	14	10	1881	21
EC  	4	2	19	1	540	0	14	10	1881	22
EC  	4	2	20	1	540	0	14	10	1881	23
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
EC  	4	2	21	1	540	0	14	10	1881	24
EC  	4	2	22	1	540	0	14	10	1881	25
EC  	4	2	23	1	540	0	14	10	1881	26
EC  	4	2	24	1	540	0	14	10	1881	27
EC  	4	2	25	1	540	0	14	10	1881	28
EC  	4	2	26	1	540	0	14	10	1881	29
EC  	4	2	27	1	540	0	14	10	1881	30
EC  	4	2	28	1	540	0	14	10	1881	31
EC  	4	2	29	1	540	0	14	10	1881	32
EC  	4	2	30	1	540	0	14	10	1881	33
EC  	4	2	31	1	540	0	14	10	1881	34
EC  	4	2	32	1	540	0	14	10	1881	35
EC  	4	2	33	1	540	0	14	10	1881	36
EC  	4	2	34	1	540	0	14	10	1881	37
EC  	4	2	35	1	540	0	14	10	1881	38
EC  	4	2	36	1	540	0	14	10	1881	39
EC  	4	3	1	1	540	0	14	10	1881	40
EC  	4	3	2	1	540	0	14	10	1881	41
EC  	4	3	3	1	540	0	14	10	1881	42
EC  	4	3	4	1	540	0	14	10	1881	43
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
EC  	4	3	5	1	540	0	14	10	1881	44
EC  	4	3	6	1	540	0	14	10	1881	45
EC  	4	3	7	1	540	0	14	10	1881	46
EC  	4	3	8	1	540	0	14	10	1881	47
EC  	4	3	9	1	540	0	14	10	1881	48
EC  	4	3	10	1	540	0	14	10	1881	49
EC  	4	3	11	1	540	0	14	10	1881	50
EC  	4	3	12	1	540	0	14	10	1881	51
EC  	4	3	13	1	540	0	14	10	1881	52
EC  	4	3	14	1	540	0	14	10	1881	53
EC  	4	3	15	1	540	0	14	10	1881	54
EC  	4	3	16	1	540	0	14	10	1881	55
EC  	4	3	17	1	540	0	14	10	1881	56
EC  	4	3	18	1	540	0	14	10	1881	57
EC  	4	3	19	1	540	0	14	10	1881	58
EC  	4	3	20	1	540	0	14	10	1881	59
EC  	4	3	21	1	540	0	14	10	1881	60
EC  	4	3	22	1	540	0	14	10	1881	61
EC  	4	3	23	1	540	0	14	10	1881	62
EC  	4	3	24	1	540	0	14	10	1881	63
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
EC  	3	6	13	1	530	0	14	11	1881	0
EC  	3	6	14	1	530	0	14	11	1881	1
EC  	3	6	15	1	530	0	14	11	1881	2
EC  	3	6	16	1	530	0	14	11	1881	3
EC  	3	6	17	1	530	0	14	11	1881	4
EC  	3	6	18	1	530	0	14	11	1881	5
EC  	3	6	19	1	530	0	14	11	1881	6
EC  	3	6	20	1	530	0	14	11	1881	7
EC  	3	6	21	1	530	0	14	11	1881	8
EC  	3	6	22	1	530	0	14	11	1881	9
EC  	3	6	23	1	530	0	14	11	1881	10
EC  	3	6	24	1	530	0	14	11	1881	11
EC  	3	6	25	1	530	0	14	11	1881	12
EC  	3	6	26	1	530	0	14	11	1881	13
EC  	3	6	27	1	530	0	14	11	1881	14
EC  	3	6	28	1	530	0	14	11	1881	15
EC  	3	6	29	1	530	0	14	11	1881	16
EC  	3	6	30	1	530	0	14	11	1881	17
EC  	3	6	31	1	530	0	14	11	1881	18
EC  	3	6	32	1	530	0	14	11	1881	19
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
EC  	3	6	33	1	530	0	14	11	1881	20
EC  	3	6	34	1	530	0	14	11	1881	21
EC  	3	6	35	1	530	0	14	11	1881	22
EC  	3	6	36	1	530	0	14	11	1881	23
EC  	4	1	1	1	540	0	14	11	1881	32
EC  	4	1	2	1	540	0	14	11	1881	33
EC  	4	1	3	1	540	0	14	11	1881	34
EC  	4	1	4	1	540	0	14	11	1881	35
EC  	4	1	5	1	540	0	14	11	1881	36
EC  	4	1	6	1	540	0	14	11	1881	37
EC  	4	1	7	1	540	0	14	11	1881	38
EC  	4	1	8	1	540	0	14	11	1881	39
EC  	4	1	9	1	540	0	14	11	1881	40
EC  	4	1	10	1	540	0	14	11	1881	41
EC  	4	1	11	1	540	0	14	11	1881	42
EC  	4	1	12	1	540	0	14	11	1881	43
EC  	4	1	13	1	540	0	14	11	1881	44
EC  	4	1	14	1	540	0	14	11	1881	45
EC  	4	1	15	1	540	0	14	11	1881	46
EC  	4	1	16	1	540	0	14	11	1881	47
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
EC  	4	1	17	1	540	0	14	11	1881	48
EC  	4	1	18	1	540	0	14	11	1881	49
EC  	4	1	19	1	540	0	14	11	1881	50
