######## Translation table for ROC # 17
######## Tue Feb  3 20:05:17 EST 1998
######## By uid=1990(serov) gid=146(clas)
######## Version # 1
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	0	177	0	710	0	17	13	1877	80
TAGE	1	0	178	0	710	0	17	13	1877	81
TAGE	1	0	179	0	710	0	17	13	1877	82
TAGE	1	0	180	0	710	0	17	13	1877	83
TAGE	1	0	181	0	710	0	17	13	1877	84
TAGE	1	0	182	0	710	0	17	13	1877	85
TAGE	1	0	183	0	710	0	17	13	1877	86
TAGE	1	0	184	0	710	0	17	13	1877	87
TAGE	1	0	185	0	710	0	17	13	1877	88
TAGE	1	0	186	0	710	0	17	13	1877	89
TAGE	1	0	187	0	710	0	17	13	1877	90
TAGE	1	0	188	0	710	0	17	13	1877	91
TAGE	1	0	189	0	710	0	17	13	1877	92
TAGE	1	0	190	0	710	0	17	13	1877	93
TAGE	1	0	191	0	710	0	17	13	1877	94
TAGE	1	0	192	0	710	0	17	13	1877	95
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	0	241	0	710	0	17	14	1877	48
TAGE	1	0	242	0	710	0	17	14	1877	49
TAGE	1	0	243	0	710	0	17	14	1877	50
TAGE	1	0	244	0	710	0	17	14	1877	51
TAGE	1	0	245	0	710	0	17	14	1877	52
TAGE	1	0	246	0	710	0	17	14	1877	53
TAGE	1	0	247	0	710	0	17	14	1877	54
TAGE	1	0	248	0	710	0	17	14	1877	55
TAGE	1	0	249	0	710	0	17	14	1877	56
TAGE	1	0	250	0	710	0	17	14	1877	57
TAGE	1	0	251	0	710	0	17	14	1877	58
TAGE	1	0	252	0	710	0	17	14	1877	59
TAGE	1	0	253	0	710	0	17	14	1877	60
TAGE	1	0	254	0	710	0	17	14	1877	61
TAGE	1	0	255	0	710	0	17	14	1877	62
TAGE	1	1	0	0	710	0	17	14	1877	63
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	1	1	0	710	0	17	14	1877	64
TAGE	1	1	2	0	710	0	17	14	1877	65
TAGE	1	1	3	0	710	0	17	14	1877	66
TAGE	1	1	4	0	710	0	17	14	1877	67
TAGE	1	1	5	0	710	0	17	14	1877	68
TAGE	1	1	6	0	710	0	17	14	1877	69
TAGE	1	1	7	0	710	0	17	14	1877	70
TAGE	1	1	8	0	710	0	17	14	1877	71
TAGE	1	1	9	0	710	0	17	14	1877	72
TAGE	1	1	10	0	710	0	17	14	1877	73
TAGE	1	1	11	0	710	0	17	14	1877	74
TAGE	1	1	12	0	710	0	17	14	1877	75
TAGE	1	1	13	0	710	0	17	14	1877	76
TAGE	1	1	14	0	710	0	17	14	1877	77
TAGE	1	1	15	0	710	0	17	14	1877	78
TAGE	1	1	16	0	710	0	17	14	1877	79
#bank	sector#	sd1#	sd2#	ind#	tag#	stat#	roc#	slot#	type	channel#
TAGE	1	1	17	0	710	0	17	14	1877	80
TAGE	1	1	18	0	710	0	17	14	1877	81
TAGE	1	1	19	0	710	0	17	14	1877	82
